location,year,distance_in_meters,stroke,relay,gender,country,athlete,rank,time_seconds
Moscow,1980,200m,Breaststroke,0,Men,URS,Gennadi Utenkov,4,139.64
Moscow,1980,200m,Breaststroke,0,Men,AUS,Lindsay Spencer,4,139.68
Moscow,1980,200m,Breaststroke,0,Men,GBR,Duncan Goodhew,4,140.92
Moscow,1980,200m,Breaststroke,0,Men,SWE,Peter Berggren,4,141.65
Moscow,1980,200m,Breaststroke,0,Men,GDR,Jorg Walter,4,142.39
Moscow,1980,200m,Breaststroke,0,Women,URS,Lina Kachushite,1,149.54
Moscow,1980,200m,Breaststroke,0,Women,URS,Svetlana Varganova,2,149.61
Moscow,1980,200m,Breaststroke,0,Women,URS,Yulia Bogdanova,3,152.39
Moscow,1980,200m,Breaststroke,0,Women,DEN,Susanne Schultz Nielsson,4,152.75
Moscow,1980,200m,Breaststroke,0,Women,TCH,Irena Fleissnerova,4,153.23
Moscow,1980,200m,Breaststroke,0,Women,GDR,Ute Geweniger,4,154.34
Moscow,1980,200m,Breaststroke,0,Women,GDR,Bettina Lobel,4,154.51
Moscow,1980,200m,Breaststroke,0,Women,GDR,Silvia Rinka,4,155.38
Moscow,1980,200m,Butterfly,0,Men,URS,Sergei Fesenko,1,119.76
Moscow,1980,200m,Butterfly,0,Men,GBR,Philip Hubble,2,121.2
Moscow,1980,200m,Butterfly,0,Men,GDR,Roger Pyttel,3,121.39
Moscow,1980,200m,Butterfly,0,Men,GBR,Peter Morris,4,122.27
Moscow,1980,200m,Butterfly,0,Men,URS,Mikhail Gorelik,4,122.44
Moscow,1980,200m,Butterfly,0,Men,NED,Kees Vervoorn,4,122.52
Moscow,1980,200m,Butterfly,0,Men,SWE,Pär Arvidsson,4,122.61
Moscow,1980,200m,Butterfly,0,Men,GBR,Stephen Poulter,4,122.93
Moscow,1980,200m,Butterfly,0,Women,GDR,Ines Geissler,1,130.44
Moscow,1980,200m,Butterfly,0,Women,GDR,Sybille Schönrock,2,130.45
Moscow,1980,200m,Butterfly,0,Women,AUS,Michelle Ford,3,131.66
Moscow,1980,200m,Butterfly,0,Women,GDR,Andrea Pollack,4,132.13
Moscow,1980,200m,Butterfly,0,Women,POL,Dorota Brzozowska,4,134.12
Moscow,1980,200m,Butterfly,0,Women,GBR,Ann Osgerby,4,134.83
Moscow,1980,200m,Butterfly,0,Women,SWE,Agneta Märtensson,4,135.22
Moscow,1980,200m,Butterfly,0,Women,URS,Alla Grishchenkova,4,135.7
Moscow,1980,200m,Freestyle,0,Men,URS,Sergei Koplyakov,1,109.81
Moscow,1980,200m,Freestyle,0,Men,URS,Andrei Krylov,2,110.76
Moscow,1980,200m,Freestyle,0,Men,AUS,Graeme Brewer,3,111.6
Moscow,1980,200m,Freestyle,0,Men,GDR,Jörg Woithe,4,111.86
Moscow,1980,200m,Freestyle,0,Men,AUS,Ron Mckeon,4,112.6
Moscow,1980,200m,Freestyle,0,Men,ITA,Paolo Revelli,4,112.76
Moscow,1980,200m,Freestyle,0,Men,SWE,Thomas Lejdstrom,4,112.94
Moscow,1980,200m,Freestyle,0,Men,ITA,Fabrizio Rampazzo,4,113.25
Moscow,1980,200m,Freestyle,0,Women,GDR,Barbara Krause,1,118.33
Moscow,1980,200m,Freestyle,0,Women,GDR,Ines Diers,2,119.64
Moscow,1980,200m,Freestyle,0,Women,GDR,Carmela Schmidt,3,121.44
Moscow,1980,200m,Freestyle,0,Women,URS,Olga Klevakina,4,122.29
Moscow,1980,200m,Freestyle,0,Women,NED,Reggie De Jong,4,122.76
Moscow,1980,200m,Freestyle,0,Women,GBR,June Croft,4,123.15
Moscow,1980,200m,Freestyle,0,Women,URS,Natalia Strunnikova,4,123.74
Moscow,1980,200m,Freestyle,0,Women,URS,Irina Aksenova,4,124
Moscow,1980,400m,Freestyle,0,Men,URS,Vladimir Salnikov,1,231.31
Moscow,1980,400m,Freestyle,0,Men,URS,Andrei Krylov,2,233.24
Moscow,1980,400m,Freestyle,0,Men,URS,Ivar Stukolkin,3,233.95
Moscow,1980,400m,Freestyle,0,Men,BRA,Djan Garrido Madruga,4,234.15
Moscow,1980,400m,Freestyle,0,Men,TCH,Daniel Machek,4,235.66
Moscow,1980,400m,Freestyle,0,Men,HUN,Sandor Nagy,4,236.83
Moscow,1980,400m,Freestyle,0,Men,AUS,Maxwell Metzker,4,236.87
Moscow,1980,400m,Freestyle,0,Men,AUS,Ron Mckeon,4,237
Moscow,1980,400m,Freestyle,0,Women,GDR,Ines Diers,1,248.76
Moscow,1980,400m,Freestyle,0,Women,GDR,Petra Schneider,2,249.16
Moscow,1980,400m,Freestyle,0,Women,GDR,Carmela Schmidt,3,250.86
Moscow,1980,400m,Freestyle,0,Women,AUS,Michelle Ford,4,251.65
Moscow,1980,400m,Freestyle,0,Women,URS,Irina Aksenova,4,254.4
Moscow,1980,400m,Freestyle,0,Women,NED,Annelies Maas,4,255.79
Moscow,1980,400m,Freestyle,0,Women,NED,Reggie De Jong,4,255.95
Moscow,1980,400m,Freestyle,0,Women,URS,Olga Klevakina,4,259.18
Moscow,1980,400m,Individual medley,0,Men,URS,Aleksandr Sidorenko,1,262.89
Moscow,1980,400m,Individual medley,0,Men,URS,Sergei Fesenko,2,263.43
Moscow,1980,400m,Individual medley,0,Men,HUN,Zoltan Verraszto,3,264.24
Moscow,1980,400m,Individual medley,0,Men,HUN,Andras Hargitay,4,264.48
Moscow,1980,400m,Individual medley,0,Men,BRA,Djan Garrido Madruga,4,266.81
Moscow,1980,400m,Individual medley,0,Men,TCH,Miloslav Rolko,4,266.99
Moscow,1980,400m,Individual medley,0,Men,POL,Leszek Gorski,4,268.89
Moscow,1980,400m,Individual medley,0,Men,TCH,Daniel Machek,4,269.86
Moscow,1980,400m,Individual medley,0,Women,GDR,Petra Schneider,1,276.29
Moscow,1980,400m,Individual medley,0,Women,GBR,Sharron Elizabeth Davies,2,286.83
Moscow,1980,400m,Individual medley,0,Women,POL,Agnieszka Czopek,3,288.17
Moscow,1980,400m,Individual medley,0,Women,GDR,Grit Slaby,4,288.54
Moscow,1980,400m,Individual medley,0,Women,GDR,Ulrike Tauber,4,289.18
Moscow,1980,400m,Individual medley,0,Women,BUL,Sonia Dangalakova,4,289.25
Moscow,1980,400m,Individual medley,0,Women,URS,Olga Klevakina,4,290.91
Moscow,1980,400m,Individual medley,0,Women,POL,Magdalena Bialas,4,293.3
Moscow,1980,4x100,Freestyle,1,Women,GER,"Carmela Schmidt, Barbara Krause, Caren Metschuck, Ines Diers, Sarina Hülsenbeck",1,222.71
Moscow,1980,4x100,Freestyle,1,Women,SWE,"Carina Ljungdahl, Birgitta Jonsson, Tina Gustafsson, Agneta Märtensson, Agneta Eriksson, Helena Peterson",2,228.93
Moscow,1980,4x100,Freestyle,1,Women,NLD,"Reggie De Jong, Annelies Maas, Wilma Van Velsen",3,229.51
Moscow,1980,4x100,Freestyle,1,Women,GBR,"Jacquelene Willmott, Sharron Elizabeth Davies, Kaye Lovatt, June Croft, Susan Cooper",4,231.71
Moscow,1980,4x100,Freestyle,1,Women,AUS,"Rosemary Brown, Karen Van De Graaf, Michelle Pearson, Lisa Gaye Curry-Kenny",4,234.16
Moscow,1980,4x100,Freestyle,1,Women,MEX,"Teresa Rivera, Dagmar Erdman, Hellen Plaschinski, Isabel Reuss",4,235.41
Moscow,1980,4x100,Freestyle,1,Women,BGR,"Ani Kostova, Rumiana Dobreva, Dobrinka Mincheva, Sonia Dangalakova",4,236.34
Moscow,1980,4x100,Freestyle,1,Women,ESP,"Margarita Armengol, Laura Flaque, Natalia Mas, Gloria Casado",4,238.73
Moscow,1980,4x100,Medley,1,Men,AUS,"Peter Evans, Neil Brooks, Glen Patching, Mark Kerry, Mark Tonelli",1,225.7
Moscow,1980,4x100,Medley,1,Men,SUN,"Vladimir Shemetov, Viktor Kuznetsov, Sergei Krasiuk, Aleksandr Fedorovski, Evgeni Seredin, Sergei Koplyakov",2,225.92
Moscow,1980,4x100,Medley,1,Men,GBR,"David Lowe, Martin Smith, Philip Hubble, Duncan Goodhew, Mark Taylor, Paul Marshall, Gary Abraham, Leigh Atkinson",3,227.71
Moscow,1980,4x100,Medley,1,Men,GER,"Frank Kuhne, Jorg Walter, Dietmar Gohring, Jörg Woithe, Roger Pyttel",4,228.25
Moscow,1980,4x100,Medley,1,Men,FRA,"Olivier Borios, Rene Ecuyer, Frederic Delcourt, Xavier Savin",4,229.19
Moscow,1980,4x100,Medley,1,Men,HUN,"Zoltan Verraszto, Gabor Meszaros, Sandor Wladar, Janos Dzvonyar",4,230.29
Moscow,1980,4x100,Medley,1,Men,NLD,"Cees Jan Winkel, Kees Vervoorn, Albert Boonstra, Peter Drost, Fred Eefting",4,231.81
Moscow,1980,4x100,Medley,1,Men,BRA,"Claudio Mamede Kestener, Sergio Pinto Pinto Ribeiro, Romulo Duncan Duncan Arantes, Jorge Luiz Fernandes, Ciro Marques Delgado",4,233.24
Moscow,1980,4x100,Medley,1,Women,GER,"Ute Geweniger, Andrea Pollack, Rica Reinisch, Sarina Hülsenbeck, Caren Metschuck",1,246.67
Moscow,1980,4x100,Medley,1,Women,GBR,"June Croft, Margaret Kelly-Hohmann, Ann Osgerby, Helen Jameson",2,252.24
Moscow,1980,4x100,Medley,1,Women,SUN,"Natalia Strunnikova, Elvira Vasilkova, Alla Grishchenkova, Irina Aksenova, Olga Klevakina",3,253.61
Moscow,1980,4x100,Medley,1,Women,SWE,"Carina Ljungdahl, Ann-Sofi Roos, Armi Airaksinen, Tina Gustafsson, Agneta Märtensson, Annika Uvehall, Eva-Marie Hakansson",4,256.91
Moscow,1980,4x100,Medley,1,Women,ITA,"Monica Vallarin, Laura Foralosso, Sabrina Seminatore, Cinzia Savi Scarponi",4,259.05
Moscow,1980,4x100,Medley,1,Women,AUS,"Lisa Gaye Curry-Kenny, Rosemary Brown, Karen Van De Graaf, Lisa Forrest",4,259.9
Moscow,1980,4x100,Medley,1,Women,ROU,"Mariana Paraschiv, Carmen Bunaciu, Irinel Adela Panulescu, Brigitte Prass",4,261.27
Moscow,1980,4x100,Medley,1,Women,BGR,"Dobrinka Mincheva, Ani Moneva, Tania Bogomilova-Dangalakova, Sonia Dangalakova, Ani Kostova",4,262.38
Moscow,1980,4x200,Freestyle,1,Men,SUN,"Sergei Krasiuk, Vladimir Salnikov, Andrei Krylov, Sergei Koplyakov, Ivar Stukolkin, Sergei Rusin",1,443.5
Moscow,1980,4x200,Freestyle,1,Men,GER,"Frank Pfütze, Frank Kuhne, Rainer Strohbach, Detlev Grabs, Jörg Woithe",2,448.6
Moscow,1980,4x200,Freestyle,1,Men,BRA,"Marcus Laborne Mattioli, Jorge Luiz Fernandes, Ciro Marques Delgado, Djan Garrido Madruga",3,449.3
Moscow,1980,4x200,Freestyle,1,Men,SWE,"Michael Soderlund, Per Holmertz, Per Johansson, Anders Rutqvist, Thomas Lejdstrom, Per Wikstrom, Per-Ola Quist, Per-Alvar Magnusson",4,450.1
Moscow,1980,4x200,Freestyle,1,Men,ITA,"Federico Silvestri, Andrea Ceccarini, Fabrizio Rampazzo, Raffaele Franceschi, Paolo Revelli",4,450.37
Moscow,1980,4x200,Freestyle,1,Men,GBR,"Kevin Lee, Stephen Poulter, Douglas Campbell, Mark Taylor, Andrew Astbury, Martin Smith, Simon Gray, Philip Hubble",4,450.81
Moscow,1980,4x200,Freestyle,1,Men,AUS,"Mark Tonelli, Graeme Brewer, Ron Mckeon, Mark Kerry, Maxwell Metzker",4,450.82
Moscow,1980,4x200,Freestyle,1,Men,FRA,"Dominique Petit, Fabien Noel, Marc Lazzaro, Pascal Laget",4,456.08
Moscow,1980,800m,Freestyle,0,Women,AUS,Michelle Ford,1,508.9
Moscow,1980,800m,Freestyle,0,Women,GDR,Ines Diers,2,512.55
Moscow,1980,800m,Freestyle,0,Women,GDR,Heike Dähne,3,513.48
Moscow,1980,800m,Freestyle,0,Women,URS,Irina Aksenova,4,518.05
Moscow,1980,800m,Freestyle,0,Women,URS,Oksana Komissarova,4,522.04
Moscow,1980,800m,Freestyle,0,Women,BEL,Pascale Verbauwen,4,524.84
Moscow,1980,800m,Freestyle,0,Women,GDR,Ines Geissler,4,525.28
Moscow,1980,800m,Freestyle,0,Women,URS,Elena Ivanova,4,526.45
Montreal,1976,100m,Backstroke,0,Men,USA,John Phillips Naber,1,55.49
Montreal,1976,100m,Backstroke,0,Men,USA,Peter Drake Rocca,2,56.34
Montreal,1976,100m,Backstroke,0,Men,GDR,Roland Matthes,3,57.22
Montreal,1976,100m,Backstroke,0,Men,PUR,Carlos Berrocal,4,57.28
Montreal,1976,100m,Backstroke,0,Men,GDR,Lutz Wanja,4,57.49
Montreal,1976,100m,Backstroke,0,Men,USA,Robert Scott Jackson,4,57.69
Montreal,1976,100m,Backstroke,0,Men,AUS,Mark Kerry,4,57.94
Montreal,1976,100m,Backstroke,0,Men,AUS,Mark Tonelli,4,58.42
Montreal,1976,100m,Backstroke,0,Women,GDR,Ulrike Richter,1,61.83
Montreal,1976,100m,Backstroke,0,Women,GDR,Birgit Treiber,2,63.41
Montreal,1976,100m,Backstroke,0,Women,CAN,Nancy Ellen Garapick,3,63.71
Montreal,1976,100m,Backstroke,0,Women,CAN,Wendy Cook-Hogg,4,63.93
Montreal,1976,100m,Backstroke,0,Women,CAN,Cheryl Gibson,4,65.16
Montreal,1976,100m,Backstroke,0,Women,URS,Nadezhda Stavko,4,65.19
Montreal,1976,100m,Backstroke,0,Women,GDR,Antje Stille,4,65.3
Montreal,1976,100m,Backstroke,0,Women,NED,Diane Edelijn,4,65.53
Montreal,1976,100m,Breaststroke,0,Men,USA,John Frederick Hencken,1,63.11
Montreal,1976,100m,Breaststroke,0,Men,GBR,David Andrew Wilkie,2,63.43
Montreal,1976,100m,Breaststroke,0,Men,URS,Arvydas Juozaitis,3,64.23
Montreal,1976,100m,Breaststroke,0,Men,CAN,Graham Smith,4,64.26
Montreal,1976,100m,Breaststroke,0,Men,ITA,Giorgio Lalle,4,64.37
Montreal,1976,100m,Breaststroke,0,Men,FRG,Walter Kusch,4,64.38
Montreal,1976,100m,Breaststroke,0,Men,GBR,Duncan Goodhew,4,64.66
Montreal,1976,100m,Breaststroke,0,Men,USA,Chris Woo,4,65.13
Montreal,1976,100m,Breaststroke,0,Women,GDR,Hannelore Anke,1,71.16
Montreal,1976,100m,Breaststroke,0,Women,URS,Lyubov Rusanova,2,73.04
Montreal,1976,100m,Breaststroke,0,Women,URS,Marina Koshevaya,3,73.3
Montreal,1976,100m,Breaststroke,0,Women,GDR,Carola Nitschke,4,73.33
Montreal,1976,100m,Breaststroke,0,Women,FRG,Gabriele Askamp,4,74.15
Montreal,1976,100m,Breaststroke,0,Women,URS,Maryna Yurchenia,4,74.17
Montreal,1976,100m,Breaststroke,0,Women,GBR,Margaret Kelly-Hohmann,4,74.2
Montreal,1976,100m,Breaststroke,0,Women,GDR,Karla Linke,4,74.21
Montreal,1976,100m,Butterfly,0,Men,USA,Matthew Haynes Vogel,1,54.35
Montreal,1976,100m,Butterfly,0,Men,USA,Joseph Stuart Bottom,2,54.5
Montreal,1976,100m,Butterfly,0,Men,USA,Gary Jr. Hall,3,54.65
Montreal,1976,100m,Butterfly,0,Men,GDR,Roger Pyttel,4,55.09
Montreal,1976,100m,Butterfly,0,Men,GDR,Roland Matthes,4,55.11
Montreal,1976,100m,Butterfly,0,Men,CAN,Clayton Evans,4,55.81
Montreal,1976,100m,Butterfly,0,Men,JPN,Hideaki Hara,4,56.34
Montreal,1976,100m,Butterfly,0,Men,AUS,Neil Rogers,4,56.57
Montreal,1976,100m,Butterfly,0,Women,GDR,Kornelia Ender,1,60.13
Montreal,1976,100m,Butterfly,0,Women,GDR,Andrea Pollack,2,60.98
Montreal,1976,100m,Butterfly,0,Women,USA,Wendy Lansbach Boglioli,3,61.17
Montreal,1976,100m,Butterfly,0,Women,USA,Camille Wright,4,61.41
Montreal,1976,100m,Butterfly,0,Women,GDR,Rosemarie Kother-Gabriel,4,61.56
Montreal,1976,100m,Butterfly,0,Women,CAN,Wendy Quirk,4,61.75
Montreal,1976,100m,Butterfly,0,Women,USA,Lelei Alofa Fonoimoana,4,61.95
Montreal,1976,100m,Butterfly,0,Women,URS,Tamara Shelofastova,4,62.74
Montreal,1976,100m,Freestyle,0,Men,USA,Jim Montgomery,1,49.99
Montreal,1976,100m,Freestyle,0,Men,USA,"Jack, Jr. Babashoff",2,50.81
Montreal,1976,100m,Freestyle,0,Men,FRG,Peter Nocke,3,51.31
Montreal,1976,100m,Freestyle,0,Men,FRG,Klaus Steinbach,4,51.68
Montreal,1976,100m,Freestyle,0,Men,ITA,Marcello Guarducci,4,51.7
Montreal,1976,100m,Freestyle,0,Men,USA,Joseph Stuart Bottom,4,51.79
Montreal,1976,100m,Freestyle,0,Men,URS,Vladimir Bure,4,52.03
Montreal,1976,100m,Freestyle,0,Men,URS,Andrei Krylov,4,52.15
Montreal,1976,100m,Freestyle,0,Women,GDR,Kornelia Ender,1,55.65
Montreal,1976,100m,Freestyle,0,Women,GDR,Petra Priemer,2,56.49
Montreal,1976,100m,Freestyle,0,Women,NED,Enith Brigitha,3,56.65
Montreal,1976,100m,Freestyle,0,Women,USA,Kim Marie Peyton,4,56.81
Montreal,1976,100m,Freestyle,0,Women,USA,Shirley Farber Babashoff,4,56.95
Montreal,1976,100m,Freestyle,0,Women,GDR,Claudia Hempel,4,56.99
Montreal,1976,100m,Freestyle,0,Women,USA,Jill Sterkel,4,57.06
Montreal,1976,100m,Freestyle,0,Women,FRG,Judith (Jutta) Weber,4,57.26
Montreal,1976,1500m,Freestyle,0,Men,USA,Brian Stuart Goodell,1,902.4
Montreal,1976,1500m,Freestyle,0,Men,USA,Robert William Hackett,2,903.91
Montreal,1976,1500m,Freestyle,0,Men,AUS,Stephen Holland,3,904.66
Montreal,1976,1500m,Freestyle,0,Men,BRA,Djan Garrido Madruga,4,919.84
Montreal,1976,1500m,Freestyle,0,Men,URS,Vladimir Salnikov,4,929.45
Montreal,1976,1500m,Freestyle,0,Men,AUS,Maxwell Metzker,4,931.53
Montreal,1976,1500m,Freestyle,0,Men,USA,Paul Michael Hartloff,4,932.08
Montreal,1976,1500m,Freestyle,0,Men,HUN,Zoltan Wladar,4,945.97
Montreal,1976,200m,Backstroke,0,Men,USA,John Phillips Naber,1,119.19
Montreal,1976,200m,Backstroke,0,Men,USA,Peter Drake Rocca,2,120.55
Montreal,1976,200m,Backstroke,0,Men,USA,Daniel Lee Harrigan,3,121.35
Montreal,1976,200m,Backstroke,0,Men,AUS,Mark Tonelli,4,123.17
Montreal,1976,200m,Backstroke,0,Men,AUS,Mark Kerry,4,124.07
Montreal,1976,200m,Backstroke,0,Men,TCH,Miloslav Rolko,4,125.81
Montreal,1976,200m,Backstroke,0,Men,HUN,Robert Rudolf,4,127.3
Montreal,1976,200m,Backstroke,0,Men,HUN,Zoltan Verraszto,4,128.23
Montreal,1976,200m,Backstroke,0,Women,GDR,Ulrike Richter,1,133.43
Montreal,1976,200m,Backstroke,0,Women,GDR,Birgit Treiber,2,134.97
Montreal,1976,200m,Backstroke,0,Women,CAN,Nancy Ellen Garapick,3,135.6
Montreal,1976,200m,Backstroke,0,Women,URS,Nadezhda Stavko,4,136.28
Montreal,1976,200m,Backstroke,0,Women,USA,Melissa Louise Belote,4,137.27
Montreal,1976,200m,Backstroke,0,Women,GDR,Antje Stille,4,137.55
Montreal,1976,200m,Backstroke,0,Women,URS,Klavdiya Studennikova,4,137.74
Montreal,1976,200m,Backstroke,0,Women,CAN,Wendy Cook-Hogg,4,137.95
Montreal,1976,200m,Breaststroke,0,Men,GBR,David Andrew Wilkie,1,135.11
Montreal,1976,200m,Breaststroke,0,Men,USA,John Frederick Hencken,2,137.26
Montreal,1976,200m,Breaststroke,0,Men,USA,Richard Phillip Jr. Colella,3,139.2
Montreal,1976,200m,Breaststroke,0,Men,CAN,Graham Smith,4,139.42
Montreal,1976,200m,Breaststroke,0,Men,USA,Charles Humphrey Keating,4,140.79
Montreal,1976,200m,Breaststroke,0,Men,URS,Arvydas Juozaitis,4,141.87
Montreal,1976,200m,Breaststroke,0,Men,URS,Nikolai Pankin,4,142.21
Montreal,1976,200m,Breaststroke,0,Men,FRG,Walter Kusch,4,142.36
Montreal,1976,200m,Breaststroke,0,Women,URS,Marina Koshevaya,1,153.35
Montreal,1976,200m,Breaststroke,0,Women,URS,Maryna Yurchenia,2,156.08
Montreal,1976,200m,Breaststroke,0,Women,URS,Lyubov Rusanova,3,156.22
Montreal,1976,200m,Breaststroke,0,Women,GDR,Hannelore Anke,4,156.49
Montreal,1976,200m,Breaststroke,0,Women,GDR,Karla Linke,4,156.97
Montreal,1976,200m,Breaststroke,0,Women,GDR,Carola Nitschke,4,158.27
Montreal,1976,200m,Breaststroke,0,Women,GBR,Margaret Kelly-Hohmann,4,158.37
Montreal,1976,200m,Breaststroke,0,Women,GBR,Deborah Rudd,4,159.01
Montreal,1976,200m,Butterfly,0,Men,USA,Mike Bruner,1,119.23
Montreal,1976,200m,Butterfly,0,Men,USA,Steven Garrett Gregg,2,119.54
Montreal,1976,200m,Butterfly,0,Men,USA,"William Ronald, Jr. Forrester",3,119.96
Montreal,1976,200m,Butterfly,0,Men,GDR,Roger Pyttel,4,120.02
Montreal,1976,200m,Butterfly,0,Men,FRG,Michael Kraus,4,120.46
Montreal,1976,200m,Butterfly,0,Men,GBR,Brian Brinkley,4,121.49
Montreal,1976,200m,Butterfly,0,Men,ECU,Jorge Delgado,4,121.95
Montreal,1976,200m,Butterfly,0,Men,URS,Oleksandr Manachynskiy,4,124.61
Montreal,1976,200m,Butterfly,0,Women,GDR,Andrea Pollack,1,131.41
Montreal,1976,200m,Butterfly,0,Women,GDR,Ulrike Tauber,2,132.5
Montreal,1976,200m,Butterfly,0,Women,GDR,Rosemarie Kother-Gabriel,3,132.86
Montreal,1976,200m,Butterfly,0,Women,USA,Karen Patricia Moe-Thornton,4,132.9
Montreal,1976,200m,Butterfly,0,Women,CAN,Wendy Quirk,4,133.68
Montreal,1976,200m,Butterfly,0,Women,CAN,Cheryl Gibson,4,133.91
Montreal,1976,200m,Butterfly,0,Women,URS,Tamara Shelofastova,4,134.26
Montreal,1976,200m,Butterfly,0,Women,URS,Natalya Popova,4,134.5
Montreal,1976,200m,Freestyle,0,Men,USA,Bruce Macfarlane Furniss,1,110.29
Montreal,1976,200m,Freestyle,0,Men,USA,John Phillips Naber,2,110.5
Montreal,1976,200m,Freestyle,0,Men,USA,Jim Montgomery,3,110.58
Montreal,1976,200m,Freestyle,0,Men,URS,Andrei Krylov,4,110.73
Montreal,1976,200m,Freestyle,0,Men,FRG,Klaus Steinbach,4,111.09
Montreal,1976,200m,Freestyle,0,Men,FRG,Peter Nocke,4,111.71
Montreal,1976,200m,Freestyle,0,Men,GBR,Gordon Hunter Downie,4,112.78
Montreal,1976,200m,Freestyle,0,Men,URS,Andrei Bogdanov,4,113.33
Montreal,1976,200m,Freestyle,0,Women,GDR,Kornelia Ender,1,119.26
Montreal,1976,200m,Freestyle,0,Women,USA,Shirley Farber Babashoff,2,121.22
Montreal,1976,200m,Freestyle,0,Women,NED,Enith Brigitha,3,121.4
Montreal,1976,200m,Freestyle,0,Women,NED,Annelies Maas,4,122.56
Montreal,1976,200m,Freestyle,0,Women,CAN,Gail Amundrud,4,123.32
Montreal,1976,200m,Freestyle,0,Women,USA,Jennifer Leigh Hooker,4,124.2
Montreal,1976,200m,Freestyle,0,Women,GDR,Claudia Hempel,4,124.61
Montreal,1976,200m,Freestyle,0,Women,URS,Irina Vlasova,4,125.63
Montreal,1976,400m,Freestyle,0,Men,USA,Brian Stuart Goodell,1,231.93
Montreal,1976,400m,Freestyle,0,Men,USA,Timothy Andrew Shaw,2,232.54
Montreal,1976,400m,Freestyle,0,Men,URS,Vladimir Raskatov,3,235.76
Montreal,1976,400m,Freestyle,0,Men,BRA,Djan Garrido Madruga,4,237.18
Montreal,1976,400m,Freestyle,0,Men,AUS,Stephen Holland,4,237.59
Montreal,1976,400m,Freestyle,0,Men,HUN,Sandor Nagy,4,237.81
Montreal,1976,400m,Freestyle,0,Men,URS,Vladimir Mikheev,4,240.79
Montreal,1976,400m,Freestyle,0,Men,CAN,Stephen Badger,4,260.83
Montreal,1976,400m,Freestyle,0,Women,GDR,Petra Thümer,1,249.89
Montreal,1976,400m,Freestyle,0,Women,USA,Shirley Farber Babashoff,2,250.46
Montreal,1976,400m,Freestyle,0,Women,CAN,Shannon Smith,3,254.6
Montreal,1976,400m,Freestyle,0,Women,NZL,Rebecca Perrott,4,254.76
Montreal,1976,400m,Freestyle,0,Women,USA,Kathy Heddy,4,255.5
Montreal,1976,400m,Freestyle,0,Women,USA,Brenda Grace Borgh,4,257.43
Montreal,1976,400m,Freestyle,0,Women,NED,Annelies Maas,4,257.44
Montreal,1976,400m,Freestyle,0,Women,GDR,Sabine Kahle,4,260.42
Montreal,1976,400m,Individual medley,0,Men,USA,Rodney Strachan,1,263.68
Montreal,1976,400m,Individual medley,0,Men,USA,Alexander Timothy Mckee,2,264.62
Montreal,1976,400m,Individual medley,0,Men,URS,Andrei Smirnov,3,266.9
Montreal,1976,400m,Individual medley,0,Men,HUN,Andras Hargitay,4,267.13
Montreal,1976,400m,Individual medley,0,Men,CAN,Graham Smith,4,268.64
Montreal,1976,400m,Individual medley,0,Men,USA,Steven Charles Furniss,4,269.23
Montreal,1976,400m,Individual medley,0,Men,CAN,Andrew Ritchie,4,269.87
Montreal,1976,400m,Individual medley,0,Men,FRG,Hans-Joachim Geisler,4,274.95
Montreal,1976,400m,Individual medley,0,Women,GDR,Ulrike Tauber,1,282.77
Montreal,1976,400m,Individual medley,0,Women,CAN,Cheryl Gibson,2,288.1
Montreal,1976,400m,Individual medley,0,Women,CAN,Becky Smith,3,290.48
Montreal,1976,400m,Individual medley,0,Women,GDR,Birgit Treiber,4,292.4
Montreal,1976,400m,Individual medley,0,Women,GDR,Sabine Kahle,4,293.5
Montreal,1976,400m,Individual medley,0,Women,USA,Donna Lee Wennerstrom,4,295.34
Montreal,1976,400m,Individual medley,0,Women,CAN,Joann Baker,4,300.19
Montreal,1976,400m,Individual medley,0,Women,NZL,Monique Rodahl,4,300.21
Montreal,1976,4x100,Freestyle,1,Women,USA,"Shirley Farber Babashoff, Kim Marie Peyton, Jennifer Leigh Hooker, Wendy Lansbach Boglioli, Jill Sterkel",1,224.82
Montreal,1976,4x100,Freestyle,1,Women,GER,"Andrea Pollack, Petra Priemer, Kornelia Ender, Claudia Hempel",2,225.5
Montreal,1976,4x100,Freestyle,1,Women,CAN,"Gail Amundrud, Deborah Clarke, Barbara Lynny Clark, Anne Elizabeth Jardin",3,228.81
Montreal,1976,4x100,Freestyle,1,Women,NLD,"Annelies Maas, Berber Kamstra, Linda Faber, Enith Brigitha, Catharina (Ineke) Ran",4,231.67
Montreal,1976,4x100,Freestyle,1,Women,SUN,"Larisa Tsareva, Irina Vlasova, Marina Klyuchnikova, Lyubov Kobzeva",4,232.69
Montreal,1976,4x100,Freestyle,1,Women,FRA,"Chantal Schertz, Caroline Carpentier, Guylaine Berger",4,236.73
Montreal,1976,4x100,Freestyle,1,Women,SWE,"Gunilla Lundberg, Ylva Persson, Diana Olsson, Carina Ljungdahl, Ida Hansson, Pia Martensson",4,237.25
Montreal,1976,4x100,Freestyle,1,Women,GER,"Gudrun Beckmann, Regina Nissen, Beate Jasch, Judith (Jutta) Weber, Marion Platten",4,238.33
Montreal,1976,4x100,Medley,1,Men,USA,"Jim Montgomery, Matthew Haynes Vogel, Peter Drake Rocca, John Frederick Hencken, John Phillips Naber, Jack, Jr. Babashoff, Joseph Stuart Bottom",1,222.22
