city,year,month,type,value
Arlington,2006,8,price,130900
Arlington,2006,9,sales,505
Arlington,2006,9,price,131800
Arlington,2006,10,sales,483
Arlington,2006,10,price,128800
Arlington,2006,11,sales,472
Arlington,2006,11,price,133100
Arlington,2006,12,sales,487
Arlington,2006,12,price,134100
Arlington,2007,1,sales,391
Arlington,2007,1,price,130500
Arlington,2007,2,sales,420
Arlington,2007,2,price,126800
Arlington,2007,3,sales,573
Arlington,2007,3,price,131700
Arlington,2007,4,sales,541
Arlington,2007,4,price,129200
Arlington,2007,5,sales,605
Arlington,2007,5,price,128000
Arlington,2007,6,sales,619
Arlington,2007,6,price,133200
Arlington,2007,7,sales,567
Arlington,2007,7,price,135700
Arlington,2007,8,sales,553
Arlington,2007,8,price,128300
Arlington,2007,9,sales,427
Arlington,2007,9,price,132300
Arlington,2007,10,sales,407
Arlington,2007,10,price,128600
Arlington,2007,11,sales,382
Arlington,2007,11,price,132900
Arlington,2007,12,sales,397
Arlington,2007,12,price,126200
Arlington,2008,1,sales,299
Arlington,2008,1,price,128000
Arlington,2008,2,sales,361
Arlington,2008,2,price,127000
Arlington,2008,3,sales,390
Arlington,2008,3,price,131100
Arlington,2008,4,sales,458
Arlington,2008,4,price,130400
Arlington,2008,5,sales,531
Arlington,2008,5,price,131700
Arlington,2008,6,sales,468
Arlington,2008,6,price,131400
Arlington,2008,7,sales,452
Arlington,2008,7,price,136600
Arlington,2008,8,sales,464
Arlington,2008,8,price,130700
Arlington,2008,9,sales,436
Arlington,2008,9,price,127900
Arlington,2008,10,sales,369
Arlington,2008,10,price,126300
Arlington,2008,11,sales,263
Arlington,2008,11,price,123200
Arlington,2008,12,sales,323
Arlington,2008,12,price,130200
Arlington,2009,1,sales,214
Arlington,2009,1,price,121300
Arlington,2009,2,sales,253
Arlington,2009,2,price,127400
Arlington,2009,3,sales,344
Arlington,2009,3,price,123900
Arlington,2009,4,sales,356
Arlington,2009,4,price,127100
Arlington,2009,5,sales,351
Arlington,2009,5,price,128200
Arlington,2009,6,sales,417
Arlington,2009,6,price,135100
Arlington,2009,7,sales,448
Arlington,2009,7,price,131400
Arlington,2009,8,sales,409
Arlington,2009,8,price,132900
Arlington,2009,9,sales,365
Arlington,2009,9,price,126100
Arlington,2009,10,sales,424
Arlington,2009,10,price,131700
Arlington,2009,11,sales,360
Arlington,2009,11,price,127600
Arlington,2009,12,sales,328
Arlington,2009,12,price,132400
Arlington,2010,1,sales,216
Arlington,2010,1,price,123100
Arlington,2010,2,sales,275
Arlington,2010,2,price,126000
Arlington,2010,3,sales,412
Arlington,2010,3,price,129700
Arlington,2010,4,sales,451
Arlington,2010,4,price,130100
Arlington,2010,5,sales,450
Arlington,2010,5,price,132300
Arlington,2010,6,sales,367
Arlington,2010,6,price,134600
Arlington,2010,7,sales,279
Arlington,2010,7,price,133200
Arlington,2010,8,sales,311
Arlington,2010,8,price,135000
Arlington,2010,9,sales,297
Arlington,2010,9,price,128000
Arlington,2010,10,sales,280
Arlington,2010,10,price,127500
Arlington,2010,11,sales,260
Arlington,2010,11,price,127100
Arlington,2010,12,sales,285
Arlington,2010,12,price,130000
Arlington,2011,1,sales,193
Arlington,2011,1,price,114400
Arlington,2011,2,sales,173
Arlington,2011,2,price,120400
Arlington,2011,3,sales,333
Arlington,2011,3,price,123000
Arlington,2011,4,sales,334
Arlington,2011,4,price,120000
Arlington,2011,5,sales,327
Arlington,2011,5,price,123100
Arlington,2011,6,sales,387
Arlington,2011,6,price,126900
Arlington,2011,7,sales,335
Arlington,2011,7,price,126700
Arlington,2011,8,sales,422
Arlington,2011,8,price,130000
Arlington,2011,9,sales,357
Arlington,2011,9,price,129300
Arlington,2011,10,sales,294
Arlington,2011,10,price,126900
Arlington,2011,11,sales,274
Arlington,2011,11,price,130900
Arlington,2011,12,sales,290
Arlington,2011,12,price,119600
Arlington,2012,1,sales,224
Arlington,2012,1,price,115300
Arlington,2012,2,sales,240
Arlington,2012,2,price,118500
Arlington,2012,3,sales,349
Arlington,2012,3,price,132200
Arlington,2012,4,sales,368
Arlington,2012,4,price,131400
Arlington,2012,5,sales,412
Arlington,2012,5,price,134100
Arlington,2012,6,sales,412
Arlington,2012,6,price,143100
Arlington,2012,7,sales,447
Arlington,2012,7,price,139500
Arlington,2012,8,sales,449
Arlington,2012,8,price,137500
Arlington,2012,9,sales,336
Arlington,2012,9,price,127600
Arlington,2012,10,sales,361
Arlington,2012,10,price,131700
Arlington,2012,11,sales,322
Arlington,2012,11,price,125200
Arlington,2012,12,sales,328
Arlington,2012,12,price,126200
Arlington,2013,1,sales,295
Arlington,2013,1,price,123100
Arlington,2013,2,sales,331
Arlington,2013,2,price,131600
Arlington,2013,3,sales,403
Arlington,2013,3,price,132700
Arlington,2013,4,sales,427
Arlington,2013,4,price,146700
Arlington,2013,5,sales,554
Arlington,2013,5,price,146500
Arlington,2013,6,sales,453
Arlington,2013,6,price,149200
Arlington,2013,7,sales,500
Arlington,2013,7,price,150200
Arlington,2013,8,sales,500
Arlington,2013,8,price,149600
Arlington,2013,9,sales,440
Arlington,2013,9,price,144800
Arlington,2013,10,sales,439
Arlington,2013,10,price,144400
Arlington,2013,11,sales,328
Arlington,2013,11,price,143800
Arlington,2013,12,sales,395
Arlington,2013,12,price,144600
Arlington,2014,1,sales,256
Arlington,2014,1,price,140600
Arlington,2014,2,sales,336
Arlington,2014,2,price,147400
Arlington,2014,3,sales,427
Arlington,2014,3,price,157500
Arlington,2014,4,sales,455
Arlington,2014,4,price,154800
Arlington,2014,5,sales,506
Arlington,2014,5,price,161600
Arlington,2014,6,sales,537
Arlington,2014,6,price,159900
Arlington,2014,7,sales,518
Arlington,2014,7,price,159200
Arlington,2014,8,sales,525
Arlington,2014,8,price,168300
Arlington,2014,9,sales,463
Arlington,2014,9,price,156000
Arlington,2014,10,sales,476
Arlington,2014,10,price,157100
Arlington,2014,11,sales,341
Arlington,2014,11,price,155200
Arlington,2014,12,sales,411
Arlington,2014,12,price,161000
Arlington,2015,1,sales,261
Arlington,2015,1,price,159700
Arlington,2015,2,sales,294
Arlington,2015,2,price,162400
Arlington,2015,3,sales,421
Arlington,2015,3,price,164300
Arlington,2015,4,sales,433
Arlington,2015,4,price,166600
Arlington,2015,5,sales,526
Arlington,2015,5,price,179100
Arlington,2015,6,sales,522
Arlington,2015,6,price,180000
Arlington,2015,7,sales,605
Arlington,2015,7,price,178900
Austin,2000,1,sales,1025
Austin,2000,1,price,133700
Austin,2000,2,sales,1277
Austin,2000,2,price,134000
Austin,2000,3,sales,1603
Austin,2000,3,price,136700
Austin,2000,4,sales,1556
Austin,2000,4,price,136900
Austin,2000,5,sales,1980
Austin,2000,5,price,144700
Austin,2000,6,sales,1885
Austin,2000,6,price,148800
Austin,2000,7,sales,1818
Austin,2000,7,price,149300
Austin,2000,8,sales,1880
Austin,2000,8,price,146300
Austin,2000,9,sales,1498
Austin,2000,9,price,148700
Austin,2000,10,sales,1524
Austin,2000,10,price,150100
Austin,2000,11,sales,1245
Austin,2000,11,price,148000
Austin,2000,12,sales,1330
Austin,2000,12,price,149900
Austin,2001,1,sales,1086
Austin,2001,1,price,142000
Austin,2001,2,sales,1213
Austin,2001,2,price,151000
Austin,2001,3,sales,1553
Austin,2001,3,price,148500
Austin,2001,4,sales,1579
Austin,2001,4,price,151100
Austin,2001,5,sales,1838
Austin,2001,5,price,151900
Austin,2001,6,sales,1857
Austin,2001,6,price,151500
Austin,2001,7,sales,1871
Austin,2001,7,price,155500
Austin,2001,8,sales,1801
Austin,2001,8,price,153800
Austin,2001,9,sales,1381
Austin,2001,9,price,146800
Austin,2001,10,sales,1351
Austin,2001,10,price,139700
Austin,2001,11,sales,1388
Austin,2001,11,price,152400
Austin,2001,12,sales,1474
Austin,2001,12,price,155700
Austin,2002,1,sales,1172
Austin,2002,1,price,152600
Austin,2002,2,sales,1407
Austin,2002,2,price,157300
Austin,2002,3,sales,1550
Austin,2002,3,price,156600
Austin,2002,4,sales,1665
Austin,2002,4,price,156200
Austin,2002,5,sales,1931
Austin,2002,5,price,156000
Austin,2002,6,sales,1829
Austin,2002,6,price,158900
Austin,2002,7,sales,1729
Austin,2002,7,price,151700
Austin,2002,8,sales,1742
Austin,2002,8,price,156900
Austin,2002,9,sales,1407
Austin,2002,9,price,152400
Austin,2002,10,sales,1480
Austin,2002,10,price,150300
Austin,2002,11,sales,1304
Austin,2002,11,price,149800
Austin,2002,12,sales,1500
Austin,2002,12,price,151600
Austin,2003,1,sales,1094
Austin,2003,1,price,144100
Austin,2003,2,sales,1236
Austin,2003,2,price,150600
Austin,2003,3,sales,1522
Austin,2003,3,price,153000
Austin,2003,4,sales,1547
Austin,2003,4,price,154700
Austin,2003,5,sales,1652
Austin,2003,5,price,156800
Austin,2003,6,sales,1931
Austin,2003,6,price,162400
Austin,2003,7,sales,2048
Austin,2003,7,price,160500
Austin,2003,8,sales,2169
Austin,2003,8,price,155300
Austin,2003,9,sales,1898
Austin,2003,9,price,151500
Austin,2003,10,sales,1609
Austin,2003,10,price,152700
Austin,2003,11,sales,1362
Austin,2003,11,price,151500
Austin,2003,12,sales,1725
Austin,2003,12,price,155600
Austin,2004,1,sales,1096
Austin,2004,1,price,144400
Austin,2004,2,sales,1300
Austin,2004,2,price,148900
Austin,2004,3,sales,1650
Austin,2004,3,price,154100
Austin,2004,4,sales,2039
Austin,2004,4,price,154500
Austin,2004,5,sales,2084
Austin,2004,5,price,155500
Austin,2004,6,sales,2433
Austin,2004,6,price,160100
Austin,2004,7,sales,2377
Austin,2004,7,price,158700
Austin,2004,8,sales,2333
Austin,2004,8,price,152800
Austin,2004,9,sales,1927
Austin,2004,9,price,158200
Austin,2004,10,sales,1704
Austin,2004,10,price,150300
Austin,2004,11,sales,1630
Austin,2004,11,price,147500
Austin,2004,12,sales,1994
Austin,2004,12,price,154000
Austin,2005,1,sales,1430
Austin,2005,1,price,148300
Austin,2005,2,sales,1639
Austin,2005,2,price,156900
Austin,2005,3,sales,2167
Austin,2005,3,price,154700
Austin,2005,4,sales,2156
Austin,2005,4,price,158200
Austin,2005,5,sales,2496
Austin,2005,5,price,159500
Austin,2005,6,sales,2701
Austin,2005,6,price,166100
Austin,2005,7,sales,2715
Austin,2005,7,price,165800
Austin,2005,8,sales,2883
Austin,2005,8,price,167500
Austin,2005,9,sales,2495
Austin,2005,9,price,158400
Austin,2005,10,sales,2126
Austin,2005,10,price,158800
Austin,2005,11,sales,1975
Austin,2005,11,price,167900
Austin,2005,12,sales,2122
Austin,2005,12,price,168600
Austin,2006,1,sales,1694
Austin,2006,1,price,167900
Austin,2006,2,sales,1886
Austin,2006,2,price,165700
Austin,2006,3,sales,2605
Austin,2006,3,price,166700
Austin,2006,4,sales,2434
Austin,2006,4,price,171600
Austin,2006,5,sales,2948
Austin,2006,5,price,170300
Austin,2006,6,sales,3337
Austin,2006,6,price,175400
Austin,2006,7,sales,2989
Austin,2006,7,price,174600
Austin,2006,8,sales,3104
Austin,2006,8,price,179400
Austin,2006,9,sales,2586
Austin,2006,9,price,167000
Austin,2006,10,sales,2355
Austin,2006,10,price,174500
Austin,2006,11,sales,2141
Austin,2006,11,price,172200
Austin,2006,12,sales,2205
Austin,2006,12,price,175900
Austin,2007,1,sales,1644
Austin,2007,1,price,174400
Austin,2007,2,sales,1904
Austin,2007,2,price,177500
Austin,2007,3,sales,2602
Austin,2007,3,price,177300
Austin,2007,4,sales,2566
Austin,2007,4,price,181900
Austin,2007,5,sales,3012
Austin,2007,5,price,183500
Austin,2007,6,sales,3086
Austin,2007,6,price,191000
Austin,2007,7,sales,2959
Austin,2007,7,price,188900
Austin,2007,8,sales,2805
Austin,2007,8,price,190600
Austin,2007,9,sales,1984
Austin,2007,9,price,182500
Austin,2007,10,sales,1910
Austin,2007,10,price,181700
Austin,2007,11,sales,1805
Austin,2007,11,price,185200
Austin,2007,12,sales,1771
Austin,2007,12,price,189300
Austin,2008,1,sales,1435
Austin,2008,1,price,185300
Austin,2008,2,sales,1705
Austin,2008,2,price,180300
Austin,2008,3,sales,2049
Austin,2008,3,price,188800
Austin,2008,4,sales,2190
Austin,2008,4,price,187000
Austin,2008,5,sales,2352
Austin,2008,5,price,193800
Austin,2008,6,sales,2421
Austin,2008,6,price,196400
Austin,2008,7,sales,2292
Austin,2008,7,price,190900
Austin,2008,8,sales,2214
Austin,2008,8,price,194300
Austin,2008,9,sales,1829
Austin,2008,9,price,181800
Austin,2008,10,sales,1444
Austin,2008,10,price,188500
Austin,2008,11,sales,1089
Austin,2008,11,price,180100
Austin,2008,12,sales,1420
Austin,2008,12,price,179600
Austin,2009,1,sales,914
Austin,2009,1,price,176000
Austin,2009,2,sales,1192
Austin,2009,2,price,187600
Austin,2009,3,sales,1498
Austin,2009,3,price,179100
Austin,2009,4,sales,1692
Austin,2009,4,price,186900
Austin,2009,5,sales,1852
Austin,2009,5,price,193400
Austin,2009,6,sales,2254
Austin,2009,6,price,195600
Austin,2009,7,sales,2263
Austin,2009,7,price,189900
Austin,2009,8,sales,1959
Austin,2009,8,price,187800
Austin,2009,9,sales,1934
Austin,2009,9,price,184800
Austin,2009,10,sales,1953
Austin,2009,10,price,179300
Austin,2009,11,sales,1729
Austin,2009,11,price,176100
Austin,2009,12,sales,1507
Austin,2009,12,price,187800
Austin,2010,1,sales,985
Austin,2010,1,price,175300
Austin,2010,2,sales,1249
Austin,2010,2,price,182600
Austin,2010,3,sales,1987
Austin,2010,3,price,179400
Austin,2010,4,sales,2230
Austin,2010,4,price,185100
Austin,2010,5,sales,2286
Austin,2010,5,price,188600
Austin,2010,6,sales,2190
Austin,2010,6,price,200500
Austin,2010,7,sales,1640
Austin,2010,7,price,213600
Austin,2010,8,sales,1675
Austin,2010,8,price,195200
Austin,2010,9,sales,1406
Austin,2010,9,price,190500
Austin,2010,10,sales,1336
Austin,2010,10,price,193300
Austin,2010,11,sales,1327
Austin,2010,11,price,180600
Austin,2010,12,sales,1561
Austin,2010,12,price,191200
Austin,2011,1,sales,1047
Austin,2011,1,price,185100
Austin,2011,2,sales,1210
Austin,2011,2,price,188000
Austin,2011,3,sales,1759
Austin,2011,3,price,184400
Austin,2011,4,sales,1840
Austin,2011,4,price,191600
Austin,2011,5,sales,2066
Austin,2011,5,price,194800
Austin,2011,6,sales,2329
Austin,2011,6,price,199900
Austin,2011,7,sales,2163
Austin,2011,7,price,193900
Austin,2011,8,sales,2200
Austin,2011,8,price,193900
Austin,2011,9,sales,1806
Austin,2011,9,price,186900
Austin,2011,10,sales,1588
Austin,2011,10,price,188900
Austin,2011,11,sales,1479
Austin,2011,11,price,184700
Austin,2011,12,sales,1721
Austin,2011,12,price,188300
Austin,2012,1,sales,1182
Austin,2012,1,price,177400
Austin,2012,2,sales,1415
Austin,2012,2,price,191600
Austin,2012,3,sales,2083
Austin,2012,3,price,198600
Austin,2012,4,sales,2128
Austin,2012,4,price,207400
Austin,2012,5,sales,2611
Austin,2012,5,price,210200
Austin,2012,6,sales,2837
Austin,2012,6,price,216000
Austin,2012,7,sales,2604
Austin,2012,7,price,211000
Austin,2012,8,sales,2647
Austin,2012,8,price,205100
Austin,2012,9,sales,2000
Austin,2012,9,price,196800
Austin,2012,10,sales,2173
Austin,2012,10,price,197100
Austin,2012,11,sales,1827
Austin,2012,11,price,198200
Austin,2012,12,sales,2014
Austin,2012,12,price,211500
Austin,2013,1,sales,1566
Austin,2013,1,price,199200
Austin,2013,2,sales,1795
Austin,2013,2,price,206800
Austin,2013,3,sales,2384
Austin,2013,3,price,217100
Austin,2013,4,sales,2692
Austin,2013,4,price,227300
Austin,2013,5,sales,3182
Austin,2013,5,price,228100
Austin,2013,6,sales,2970
Austin,2013,6,price,234100
Austin,2013,7,sales,3376
Austin,2013,7,price,227900
Austin,2013,8,sales,3318
Austin,2013,8,price,218800
Austin,2013,9,sales,2544
Austin,2013,9,price,224000
Austin,2013,10,sales,2350
Austin,2013,10,price,218300
Austin,2013,11,sales,2045
Austin,2013,11,price,217900
Austin,2013,12,sales,2214
Austin,2013,12,price,226600
Austin,2014,1,sales,1582
Austin,2014,1,price,213700
Austin,2014,2,sales,1903
Austin,2014,2,price,229400
Austin,2014,3,sales,2434
Austin,2014,3,price,235600
Austin,2014,4,sales,2691
Austin,2014,4,price,237000
Austin,2014,5,sales,3178
Austin,2014,5,price,243900
Austin,2014,6,sales,3195
Austin,2014,6,price,248900
Austin,2014,7,sales,3151
Austin,2014,7,price,246900
Austin,2014,8,sales,3023
Austin,2014,8,price,243800
Austin,2014,9,sales,2664
Austin,2014,9,price,238900
Austin,2014,10,sales,2588
Austin,2014,10,price,239600
Austin,2014,11,sales,2053
Austin,2014,11,price,242100
Austin,2014,12,sales,2491
Austin,2014,12,price,245700
Austin,2015,1,sales,1656
Austin,2015,1,price,237500
Austin,2015,2,sales,1978
Austin,2015,2,price,245300
Austin,2015,3,sales,2677
Austin,2015,3,price,253900
Austin,2015,4,sales,2801
Austin,2015,4,price,270300
Austin,2015,5,sales,2999
Austin,2015,5,price,271200
Austin,2015,6,sales,3301
Austin,2015,6,price,270200
Austin,2015,7,sales,3466
Austin,2015,7,price,264600
Bay Area,2000,1,sales,244
Bay Area,2000,1,price,100700
Bay Area,2000,2,sales,375
Bay Area,2000,2,price,110400
Bay Area,2000,3,sales,391
Bay Area,2000,3,price,113400
Bay Area,2000,4,sales,421
Bay Area,2000,4,price,107000
Bay Area,2000,5,sales,533
Bay Area,2000,5,price,115900
Bay Area,2000,6,sales,561
Bay Area,2000,6,price,122800
Bay Area,2000,7,sales,449
Bay Area,2000,7,price,114900
Bay Area,2000,8,sales,471
Bay Area,2000,8,price,119100
Bay Area,2000,9,sales,397
Bay Area,2000,9,price,111100
Bay Area,2000,10,sales,376
Bay Area,2000,10,price,108800
Bay Area,2000,11,sales,322
Bay Area,2000,11,price,116200
Bay Area,2000,12,sales,344
Bay Area,2000,12,price,118500
Bay Area,2001,1,sales,245
Bay Area,2001,1,price,112500
Bay Area,2001,2,sales,340
Bay Area,2001,2,price,107000
Bay Area,2001,3,sales,431
Bay Area,2001,3,price,124800
Bay Area,2001,4,sales,445
Bay Area,2001,4,price,119000
Bay Area,2001,5,sales,513
Bay Area,2001,5,price,116800
Bay Area,2001,6,sales,534
Bay Area,2001,6,price,126500
Bay Area,2001,7,sales,473
Bay Area,2001,7,price,124900
Bay Area,2001,8,sales,537
Bay Area,2001,8,price,126400
Bay Area,2001,9,sales,402
Bay Area,2001,9,price,115400
Bay Area,2001,10,sales,369
Bay Area,2001,10,price,122000
Bay Area,2001,11,sales,381
Bay Area,2001,11,price,126100
Bay Area,2001,12,sales,390
Bay Area,2001,12,price,124400
Bay Area,2002,1,sales,301
Bay Area,2002,1,price,122600
Bay Area,2002,2,sales,351
Bay Area,2002,2,price,124800
Bay Area,2002,3,sales,415
Bay Area,2002,3,price,127800
Bay Area,2002,4,sales,443
Bay Area,2002,4,price,124000
Bay Area,2002,5,sales,497
Bay Area,2002,5,price,133500
Bay Area,2002,6,sales,537
Bay Area,2002,6,price,138400
Bay Area,2002,7,sales,525
Bay Area,2002,7,price,135700
Bay Area,2002,8,sales,494
Bay Area,2002,8,price,133900
Bay Area,2002,9,sales,406
Bay Area,2002,9,price,132000
Bay Area,2002,10,sales,403
Bay Area,2002,10,price,127500
Bay Area,2002,11,sales,314
Bay Area,2002,11,price,129300
Bay Area,2002,12,sales,406
Bay Area,2002,12,price,141800
Bay Area,2003,1,sales,302
Bay Area,2003,1,price,125900
Bay Area,2003,2,sales,391
Bay Area,2003,2,price,126500
Bay Area,2003,3,sales,428
Bay Area,2003,3,price,121900
Bay Area,2003,4,sales,440
Bay Area,2003,4,price,131500
Bay Area,2003,5,sales,494
Bay Area,2003,5,price,135900
Bay Area,2003,6,sales,498
Bay Area,2003,6,price,139700
Bay Area,2003,7,sales,537
Bay Area,2003,7,price,143100
Bay Area,2003,8,sales,603
Bay Area,2003,8,price,137400
Bay Area,2003,9,sales,492
Bay Area,2003,9,price,130600
Bay Area,2003,10,sales,431
Bay Area,2003,10,price,130000
Bay Area,2003,11,sales,359
Bay Area,2003,11,price,132200
Bay Area,2003,12,sales,430
Bay Area,2003,12,price,130400
Bay Area,2004,1,sales,298
Bay Area,2004,1,price,127200
Bay Area,2004,2,sales,345
Bay Area,2004,2,price,134400
Bay Area,2004,3,sales,516
Bay Area,2004,3,price,133200
Bay Area,2004,4,sales,559
Bay Area,2004,4,price,137200
Bay Area,2004,5,sales,575
Bay Area,2004,5,price,135400
Bay Area,2004,6,sales,654
Bay Area,2004,6,price,137900
Bay Area,2004,7,sales,601
Bay Area,2004,7,price,136900
Bay Area,2004,8,sales,625
Bay Area,2004,8,price,132700
Bay Area,2004,9,sales,510
Bay Area,2004,9,price,127700
Bay Area,2004,10,sales,447
Bay Area,2004,10,price,131000
Bay Area,2004,11,sales,417
Bay Area,2004,11,price,123800
Bay Area,2004,12,sales,487
Bay Area,2004,12,price,135400
Bay Area,2005,1,sales,334
Bay Area,2005,1,price,123600
Bay Area,2005,2,sales,423
Bay Area,2005,2,price,132200
Bay Area,2005,3,sales,521
Bay Area,2005,3,price,131600
Bay Area,2005,4,sales,564
Bay Area,2005,4,price,134400
Bay Area,2005,5,sales,620
Bay Area,2005,5,price,138000
Bay Area,2005,6,sales,726
Bay Area,2005,6,price,144900
Bay Area,2005,7,sales,658
Bay Area,2005,7,price,145200
Bay Area,2005,8,sales,694
Bay Area,2005,8,price,146600
Bay Area,2005,9,sales,462
Bay Area,2005,9,price,143700
Bay Area,2005,10,sales,464
Bay Area,2005,10,price,136600
Bay Area,2005,11,sales,420
Bay Area,2005,11,price,139400
Bay Area,2005,12,sales,514
Bay Area,2005,12,price,143200
Bay Area,2006,1,sales,367
Bay Area,2006,1,price,133100
Bay Area,2006,2,sales,471
Bay Area,2006,2,price,138900
Bay Area,2006,3,sales,647
Bay Area,2006,3,price,143700
Bay Area,2006,4,sales,596
Bay Area,2006,4,price,143800
